tweet_id,full_text,name,stage,rating_ratio,retweet_count,favorite_count,rating_numerator,rating_denominator,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,date,time,source,jpg_url
808838249661788160,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,Ito,,1.3,2871,9660,13.0,10.0,1,Rottweiler,0.36953,True,Miniature Pinscher,0.194867,True,Kelpie,0.160104,True,2016-12-14,00:57:20,Twitter for iPhone,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg
808733504066486276,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,,pupper,1.2,2036,7522,12.0,10.0,1,Seat Belt,0.779137,False,Toy Poodle,0.0369271,True,Golden Retriever,0.0169724999999999,True,2016-12-13,18:01:07,Twitter for iPhone,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg
808501579447930884,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,Koda,,1.2,2459,10773,12.0,10.0,2,Airedale,0.454239,True,Cocker Spaniel,0.219323,True,Irish Terrier,0.093193,True,2016-12-13,02:39:32,Twitter for iPhone,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg
808106460588765185,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,,pupper,1.2,2074,8405,12.0,10.0,1,Golden Retriever,0.426183,True,Labrador Retriever,0.257447,True,Great Pyrenees,0.1264819999999999,True,2016-12-12,00:29:28,Twitter for iPhone,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg
808001312164028416,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,Cooper,,1.2,3324,11873,12.0,10.0,1,Labrador Retriever,0.730959,True,Staffordshire Bullterrier,0.130726,True,American Staffordshire Terrier,0.0288526,True,2016-12-11,17:31:39,Twitter for iPhone,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg
807621403335917568,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,Ollie,pupper,1.4,3401,13880,14.0,10.0,3,Golden Retriever,0.873233,True,Cocker Spaniel,0.0336933,True,Chow,0.0204084,True,2016-12-10,16:22:02,Twitter for iPhone,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg
807010152071229440,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,Lennon,,1.2,3642,12499,12.0,10.0,1,Golden Retriever,0.610807,True,Irish Setter,0.213642,True,Welsh Springer Spaniel,0.0318866,True,2016-12-08,23:53:08,Twitter for iPhone,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg
806542213899489280,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,Waffles,,1.1,2223,9751,11.0,10.0,1,Vizsla,0.938617,True,Brittany Spaniel,0.0367389,True,Chesapeake Bay Retriever,0.00397149,True,2016-12-07,16:53:43,Twitter for iPhone,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg
806219024703037440,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,,,1.1,1134,6145,11.0,10.0,1,Chow,0.835102,True,Pomeranian,0.0407829,True,Eskimo Dog,0.0212745,True,2016-12-06,19:29:28,Twitter for iPhone,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg
805932879469572096,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,Major,,1.2,1806,7904,12.0,10.0,1,Norwegian Elkhound,0.657967,True,Keeshond,0.319136,True,Leonberg,0.00794674,True,2016-12-06,00:32:26,Twitter for iPhone,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg
805826884734976000,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,Duke,puppo,1.2,1721,6248,12.0,10.0,1,Siberian Husky,0.248926,True,American Staffordshire Terrier,0.0983133,True,Eskimo Dog,0.0801885,True,2016-12-05,17:31:15,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg
805520635690676224,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,Zeke,,1.3,1554,5492,13.0,10.0,1,Malinois,0.643147,True,German Shepherd,0.186642,True,Border Terrier,0.109345,True,2016-12-04,21:14:20,Twitter for iPhone,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg
805487436403003392,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af https://t.co/1JUduNuaWl",Sansa,,1.2,2383,8361,12.0,10.0,3,Shield,0.58783,False,Barrel,0.0901799,False,Sundial,0.0691986,False,2016-12-04,19:02:24,Twitter for iPhone,https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg
805207613751304193,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,Shooter,,1.2,1629,7496,12.0,10.0,1,Pembroke,0.244705,True,Rhodesian Ridgeback,0.1804609999999999,True,Cardigan,0.0946636999999999,True,2016-12-04,00:30:29,Twitter for iPhone,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg
804738756058218496,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,Django,,1.2,3607,13010,12.0,10.0,1,Tibetan Mastiff,0.91579,True,German Shepherd,0.0624797,True,Leonberg,0.00829749,True,2016-12-02,17:27:25,Twitter for iPhone,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg
804026241225523202,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly https://t.co/U7FvBZo6Bq,Bo,,1.3,15091,42157,13.0,10.0,1,Web Site,0.492709,False,Envelope,0.0505658,False,Guillotine,0.0152968999999999,False,2016-11-30,18:16:08,Twitter for iPhone,https://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg
803773340896923648,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,Diogi,puppo,1.2,2592,9578,12.0,10.0,2,Miniature Pinscher,0.817066,True,Redbone,0.0597065,True,Irish Terrier,0.0341952,True,2016-11-30,01:31:12,Twitter for iPhone,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg
803638050916102144,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,,,1.3,3892,10404,13.0,10.0,1,Labrador Retriever,0.372776,True,Golden Retriever,0.3436659999999999,True,Great Pyrenees,0.0672423,True,2016-11-29,16:33:36,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg
803380650405482500,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 https://t.co/yPbCALoy2n,Sonny,,1.2,1774,7411,12.0,10.0,1,Bookcase,0.890601,False,Entertainment Center,0.0192874,False,File,0.00948954,False,2016-11-28,23:30:47,Twitter for iPhone,https://pbs.twimg.com/media/CyYub2kWEAEYdaq.jpg
803276597545603072,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,Winston,,1.1,2306,9574,11.0,10.0,1,Pembroke,0.457086,True,Chow,0.307801,True,Golden Retriever,0.0499881999999999,True,2016-11-28,16:37:19,Twitter for iPhone,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg
802952499103731712,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,Marley,,1.2,1880,8594,12.0,10.0,1,Chow,0.944032,True,Golden Retriever,0.0172398,True,Pomeranian,0.0120848,True,2016-11-27,19:09:28,Twitter for iPhone,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg
802572683846291456,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,Winnie,,1.2,2363,8530,12.0,10.0,1,Golden Retriever,0.610171,True,Labrador Retriever,0.173252,True,Cocker Spaniel,0.1632569999999999,True,2016-11-26,18:00:13,Twitter for iPhone,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg
802323869084381190,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful https://t.co/aX4brLLpWZ,Severus,,1.3,5494,15368,13.0,10.0,4,Home Theater,0.765069,False,Television,0.203578,False,Entertainment Center,0.0186435,False,2016-11-26,01:31:31,Twitter for iPhone,https://pbs.twimg.com/media/CyJtSmDUAAA2F9x.jpg
802265048156610565,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",,doggo,1.1,1301,6634,11.0,10.0,1,Labrador Retriever,0.8971620000000001,True,Beagle,0.0168947999999999,True,Rhodesian Ridgeback,0.0120606,True,2016-11-25,21:37:47,Twitter for iPhone,https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg
802239329049477120,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,Loki,puppo,1.2,2465,8666,12.0,10.0,2,Eskimo Dog,0.482498,True,Siberian Husky,0.3357739999999999,True,Malamute,0.134589,True,2016-11-25,19:55:35,Twitter for iPhone,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg
801958328846974976,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,Ronnie,,1.2,1599,7377,12.0,10.0,1,Staffordshire Bullterrier,0.327887,True,American Staffordshire Terrier,0.271916,True,Labrador Retriever,0.247619,True,2016-11-25,01:18:59,Twitter for iPhone,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg
801538201127157760,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,Wallace,,1.2,1957,7832,12.0,10.0,1,Pembroke,0.550506,True,Cardigan,0.306612,True,Shetland Sheepdog,0.0542299999999999,True,2016-11-23,21:29:33,Twitter for iPhone,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg
801285448605831168,oh h*ck 10/10 https://t.co/bC69RrW559,,,1.0,774,5752,10.0,10.0,1,Minivan,0.789376,False,Beach Wagon,0.081125,False,Convertible,0.0645338,False,2016-11-23,04:45:12,Twitter for iPhone,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg
801115127852503040,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,Bones,doggo,1.2,1986,7690,12.0,10.0,1,Dalmatian,0.823356,True,English Setter,0.0946018999999999,True,Bluetick,0.0219534,True,2016-11-22,17:28:25,Twitter for iPhone,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg
800751577355128832,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,Mauve,,1.2,2641,10106,12.0,10.0,2,Cocker Spaniel,0.771984,True,Miniature Poodle,0.0766528,True,Toy Poodle,0.0396183,True,2016-11-21,17:23:47,Twitter for iPhone,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg
800513324630806528,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,Chef,,1.1,2836,12523,11.0,10.0,1,Pembroke,0.8289040000000001,True,Cardigan,0.167373,True,Chihuahua,0.0007659339999999,True,2016-11-21,01:37:04,Twitter for iPhone,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg
800459316964663297,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,,pupper,1.2,2065,9060,12.0,10.0,1,Teddy,0.311928,False,Ice Bear,0.184657,False,Christmas Stocking,0.173229,False,2016-11-20,22:02:27,Twitter for iPhone,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg
800388270626521089,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,Doc,floofer,1.2,2642,10638,12.0,10.0,2,Golden Retriever,0.35986,True,Pembroke,0.194207,True,Collie,0.154603,True,2016-11-20,17:20:08,Twitter for iPhone,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg
800018252395122689,Here's a doggo doin a struggle. 11/10 much determined https://t.co/gQqRBfkX4I,,doggo,1.1,12354,26956,11.0,10.0,1,Vacuum,0.289485,False,Punching Bag,0.2432969999999999,False,Barbell,0.14363,False,2016-11-19,16:49:49,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg
799757965289017345,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,Sobe,doggo,1.3,2009,7988,13.0,10.0,1,Border Collie,0.442534,True,Collie,0.288684,True,Shetland Sheepdog,0.196399,True,2016-11-18,23:35:32,Twitter for iPhone,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg
799422933579902976,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,Longfellow,,1.2,1803,7697,12.0,10.0,1,Miniature Pinscher,0.58363,True,Redbone,0.276095,True,Toy Terrier,0.0185500999999999,True,2016-11-18,01:24:14,Twitter for iPhone,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg
799297110730567681,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,Jeffrey,,1.1,2572,9407,11.0,10.0,1,Malamute,0.985028,True,Siberian Husky,0.00583442,True,Eskimo Dog,0.00544281,True,2016-11-17,17:04:16,Twitter for iPhone,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg
799063482566066176,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,Mister,,1.1,2346,7704,11.0,10.0,2,Norfolk Terrier,0.334436,True,Norwich Terrier,0.231573,True,Australian Terrier,0.214203,True,2016-11-17,01:35:54,Twitter for iPhone,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg
798933969379225600,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,Iroh,,1.2,4167,12450,12.0,10.0,1,Siberian Husky,0.703224,True,Eskimo Dog,0.229351,True,Malamute,0.0443508,True,2016-11-16,17:01:16,Twitter for iPhone,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg
798925684722855936,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,Shadow,,1.1,1365,7171,11.0,10.0,1,West Highland White Terrier,0.539463,True,Cairn,0.184897,True,Norfolk Terrier,0.163024,True,2016-11-16,16:28:21,Twitter for iPhone,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg
798209839306514432,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,Cooper,,1.3,2425,9937,13.0,10.0,1,Pekinese,0.524583,True,Shih-Tzu,0.102931,True,Pomeranian,0.0978931,True,2016-11-14,17:03:50,Twitter for iPhone,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg
797971864723324932,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,,pupper,1.2,2895,10977,12.0,10.0,1,American Staffordshire Terrier,0.489845,True,Chihuahua,0.30576,True,Staffordshire Bullterrier,0.0727991,True,2016-11-14,01:18:12,Twitter for iPhone,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg
797545162159308800,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,Cassie,,1.2,4626,13907,12.0,10.0,1,Pembroke,0.954089,True,Cardigan,0.0336439,True,Papillon,0.00973566,True,2016-11-12,21:02:38,Twitter for iPhone,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg
797236660651966464,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,Pancake,,1.2,6179,18975,12.0,10.0,2,Collie,0.767005,True,Border Collie,0.100844,True,Kelpie,0.0483681,True,2016-11-12,00:36:46,Twitter for iPhone,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg
796865951799083009,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,Tyr,,1.2,1831,7327,12.0,10.0,1,Cardigan,0.8391290000000001,True,Boston Bull,0.0806985,True,Pembroke,0.034505,True,2016-11-11,00:03:42,Twitter for iPhone,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg
796759840936919040,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,Romeo,,1.1,2844,11228,11.0,10.0,1,American Staffordshire Terrier,0.463996,True,Staffordshire Bullterrier,0.155566,True,Weimaraner,0.137587,True,2016-11-10,17:02:03,Twitter for iPhone,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg
796484825502875648,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,,doggo,1.2,1656,7204,12.0,10.0,1,Cocker Spaniel,0.116924,True,Seat Belt,0.107511,False,Australian Terrier,0.0998434,True,2016-11-09,22:49:15,Twitter for iPhone,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg
796387464403357696,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,Snicku,,1.2,3901,10480,12.0,10.0,1,Pekinese,0.461164,True,Pomeranian,0.28865,True,Siamese Cat,0.052423,False,2016-11-09,16:22:22,Twitter for iPhone,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg
796116448414461957,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,,,1.1,2258,8663,11.0,10.0,1,Cardigan,0.700182,True,Pembroke,0.260738,True,Papillon,0.0171099,True,2016-11-08,22:25:27,Twitter for iPhone,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg
796080075804475393,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,Yogi,,1.2,2172,8034,12.0,10.0,1,Chow,0.973846,True,Tibetan Mastiff,0.0141098999999999,True,Gibbon,0.00235832,False,2016-11-08,20:00:55,Twitter for iPhone,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg
796031486298386433,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,Daisy,,1.3,3512,10293,13.0,10.0,1,Golden Retriever,0.893775,True,Labrador Retriever,0.0701398,True,Doormat,0.00841853,False,2016-11-08,16:47:50,Twitter for iPhone,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg
795464331001561088,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,,doggo,1.3,22031,46895,13.0,10.0,1,Golden Retriever,0.193082,True,Chesapeake Bay Retriever,0.157927,True,Soft-Coated Wheaten Terrier,0.1246839999999999,True,2016-11-07,03:14:10,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg
795400264262053889,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,Brody,,1.2,2691,9537,12.0,10.0,2,Golden Retriever,0.925494,True,Labrador Retriever,0.0592408,True,Tennis Ball,0.00449534,False,2016-11-06,22:59:35,Twitter for iPhone,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg
794926597468000259,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,Mack,,1.2,2165,9703,12.0,10.0,1,Teddy,0.569566,False,Bath Towel,0.173745,False,Toy Poodle,0.0376618,True,2016-11-05,15:37:24,Twitter for iPhone,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg
794332329137291264,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,Nimbus,,1.2,2544,9155,12.0,10.0,1,Samoyed,0.988307,True,Malamute,0.00490635,True,Great Pyrenees,0.00290129,True,2016-11-04,00:15:59,Twitter for iPhone,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg
794205286408003585,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g,Laika,pupper,1.4,3119,8789,14.0,10.0,3,Pedestal,0.66266,False,Fountain,0.294827,False,Brass,0.0203711,False,2016-11-03,15:51:10,Twitter for iPhone,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg
793845145112371200,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,Clark,,1.3,1752,8784,13.0,10.0,1,Old English Sheepdog,0.7652770000000001,True,Bedlington Terrier,0.1127529999999999,True,Kerry Blue Terrier,0.0476616999999999,True,2016-11-02,16:00:06,Twitter for iPhone,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg
793601777308463104,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,Dobby,,1.2,1523,7591,12.0,10.0,1,Miniature Pinscher,0.538981,True,Chihuahua,0.21783,True,Toy Terrier,0.0891487,True,2016-11-01,23:53:02,Twitter for iPhone,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg
793500921481273345,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,Fiona,,1.2,2239,10146,12.0,10.0,2,Golden Retriever,0.3261219999999999,True,Labrador Retriever,0.219904,True,Chesapeake Bay Retriever,0.163366,True,2016-11-01,17:12:16,Twitter for iPhone,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg
793271401113350145,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,Dave,,1.2,2255,8274,12.0,10.0,1,Siberian Husky,0.2316949999999999,True,Eskimo Dog,0.206749,True,Pembroke,0.0701195,True,2016-11-01,02:00:14,Twitter for iPhone,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg
793256262322548741,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,,,1.2,7830,18982,12.0,10.0,1,Basset,0.2076219999999999,True,Walker Hound,0.0605741999999999,True,Beagle,0.0412205,True,2016-11-01,01:00:05,Twitter for iPhone,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg
793241302385262592,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,Tucker,,1.3,3090,10015,13.0,10.0,1,Golden Retriever,0.559308,True,Labrador Retriever,0.3902219999999999,True,Cocker Spaniel,0.0363157,True,2016-11-01,00:00:38,Twitter for iPhone,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg
793226087023144960,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",Juno,,1.1,2729,9300,11.0,10.0,1,Wire-Haired Fox Terrier,0.456047,True,Lakeland Terrier,0.273428,True,English Springer,0.0836433,True,2016-10-31,23:00:11,Twitter for iPhone,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg
793210959003287553,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,Maude,,1.0,2617,8493,10.0,10.0,1,Doormat,0.874431,False,French Bulldog,0.0187590999999999,True,Boston Bull,0.0151344,True,2016-10-31,22:00:04,Twitter for iPhone,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg
793195938047070209,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,Lily,puppo,1.2,5290,14483,12.0,10.0,2,Labrador Retriever,0.654762,True,Golden Retriever,0.0741,True,Chihuahua,0.0423393,True,2016-10-31,21:00:23,Twitter for iPhone,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg
793180763617361921,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,Newt,,1.1,1874,6575,11.0,10.0,1,Lakeland Terrier,0.266824,True,Irish Terrier,0.218783,True,Airedale,0.13296,True,2016-10-31,20:00:05,Twitter for iPhone,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg
793165685325201412,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,Benji,,1.2,2636,8926,12.0,10.0,1,Golden Retriever,0.946224,True,Labrador Retriever,0.0364766,True,Doormat,0.00235285,False,2016-10-31,19:00:10,Twitter for iPhone,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg
793150605191548928,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,Nida,,1.1,1600,5862,11.0,10.0,1,Italian Greyhound,0.193869,True,Bluetick,0.16038,True,Standard Poodle,0.1259819999999999,True,2016-10-31,18:00:14,Twitter for iPhone,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg
793135492858580992,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT,,,1.3,2368,6098,13.0,10.0,1,Bakery,0.737041,False,Saltshaker,0.0523959,False,Teddy,0.0465926,False,2016-10-31,17:00:11,Twitter for iPhone,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg
793120401413079041,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",Robin,,1.1,3698,12050,11.0,10.0,1,Labrador Retriever,0.7249439999999999,True,Golden Retriever,0.169744,True,Kuvasz,0.0355023,True,2016-10-31,16:00:13,Twitter for iPhone,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg
792913359805018113,Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest https://t.co/LRyMrU7Wfq,,,1.3,3726,13628,13.0,10.0,4,Web Site,0.2267159999999999,False,Lighter,0.0819414,False,Switch,0.0390086,False,2016-10-31,02:17:31,Twitter for iPhone,https://pbs.twimg.com/media/CwD-eCLWIAA6v0B.jpg
792883833364439040,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,Bailey,,1.2,4015,10736,12.0,10.0,3,Jack-O'-Lantern,0.999306,False,Basketball,0.000113129,False,Standard Poodle,8.31451e-05,True,2016-10-31,00:20:11,Twitter for iPhone,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg
